id_sensor,id_maquina,ts,vibracao,temperatura,velocidade_motor,dias_ultima_manutencao,falha,pm2_5,pm10,co_ppm,no2_ppb,o3_ppb,aqi_pm25,qualidade_de_ar
1,10,2025-09-01 15:52:00,70.99,50.56,2318,12,0,12.3,19.8,0.918,22.06,26.58,51,Moderada
1,10,2025-09-01 15:53:00,71.32,47.27,2926,12,0,19.26,29.94,0.0,10.39,37.69,66,Moderada
1,10,2025-09-01 15:54:00,41.44,60.82,3156,12,0,15.76,21.57,0.479,2.86,48.82,59,Moderada
1,10,2025-09-01 15:55:00,58.92,54.86,2765,12,0,12.83,20.03,0.432,11.63,28.25,53,Moderada
1,10,2025-09-01 15:56:00,69.77,33.51,1878,12,0,19.06,24.51,0.665,19.94,50.55,66,Moderada
1,10,2025-09-01 15:57:00,55.07,52.44,3443,12,0,5.19,7.67,0.785,0.0,22.5,22,Boa
1,10,2025-09-01 15:58:00,68.06,29.63,3330,12,0,17.48,28.21,0.958,14.97,38.96,62,Moderada
1,10,2025-09-01 15:59:00,56.6,43.44,2883,12,0,35.7,53.61,0.403,17.86,35.7,101,Insalubre (grupos sensíveis)
1,10,2025-09-01 16:00:00,58.48,34.61,2119,12,0,16.12,23.38,0.794,18.2,17.0,59,Moderada
1,10,2025-09-01 16:01:00,54.48,58.12,3114,12,0,24.22,38.48,0.675,13.71,32.4,76,Moderada
1,10,2025-09-01 16:02:00,48.99,56.02,1557,12,0,14.5,23.17,0.101,16.88,29.94,56,Moderada
1,10,2025-09-01 16:03:00,57.29,40.52,2496,12,0,18.1,29.52,1.187,37.58,19.59,64,Moderada
1,10,2025-09-01 16:04:00,80.0,40.28,3199,12,0,12.61,20.02,0.192,27.1,34.06,52,Moderada
1,10,2025-09-01 16:05:00,42.38,69.53,3753,12,0,11.57,18.6,0.739,14.65,31.63,48,Boa
1,10,2025-09-01 16:06:00,57.81,60.71,2006,12,0,8.14,12.8,0.734,19.66,28.96,34,Boa
1,10,2025-09-01 16:07:00,71.59,44.44,2759,12,0,16.3,24.88,0.704,20.15,28.96,60,Moderada
1,10,2025-09-01 16:08:00,63.32,43.76,2418,12,0,5.71,8.62,0.471,12.7,28.73,24,Boa
1,10,2025-09-01 16:09:00,95.41,64.6,2410,12,1,17.71,26.14,0.877,12.88,25.3,63,Moderada
1,10,2025-09-01 16:10:00,69.8,52.12,2110,12,0,23.8,32.81,0.153,30.52,31.47,76,Moderada
1,10,2025-09-01 16:11:00,81.94,49.26,1759,12,1,18.72,26.29,0.605,16.29,22.03,65,Moderada
1,10,2025-09-01 16:12:00,58.65,41.32,3041,12,0,12.17,17.92,0.448,9.4,61.71,51,Moderada
1,10,2025-09-01 16:13:00,56.99,38.17,2124,12,0,19.51,29.74,0.414,19.91,12.92,67,Moderada
1,10,2025-09-01 16:14:00,48.01,59.84,2128,12,0,11.39,18.72,0.743,21.47,22.84,47,Boa
1,10,2025-09-01 16:15:00,66.9,65.86,2601,12,0,22.52,33.68,0.943,0.67,23.73,73,Moderada
1,10,2025-09-01 16:16:00,92.07,57.43,2043,12,1,0.96,1.53,0.525,20.14,54.21,4,Boa
1,10,2025-09-01 16:17:00,60.37,34.65,2475,12,1,11.18,17.98,0.852,29.04,13.98,47,Boa
1,10,2025-09-01 16:18:00,60.78,59.92,2220,12,1,0.0,0.0,0.633,24.88,34.93,0,Boa
1,10,2025-09-01 16:19:00,40.13,46.81,2435,12,0,5.91,9.22,0.344,42.54,32.86,25,Boa
2,11,2025-09-01 08:00:00,48.79,56.89,1815,8,0,23.63,34.87,0.537,32.8,33.86,75,Moderada
2,11,2025-09-01 08:01:00,52.11,98.58,3864,8,1,19.55,31.91,0.526,34.8,44.68,67,Moderada
2,11,2025-09-01 08:02:00,40.3,74.03,4437,8,0,8.48,13.26,0.403,48.24,44.47,35,Boa
2,11,2025-09-01 08:03:00,59.98,66.02,2898,8,0,2.44,3.37,0.747,27.94,24.41,10,Boa
2,11,2025-09-01 08:04:00,41.76,79.3,2289,8,0,0.0,0.0,0.683,21.88,32.2,0,Boa
2,11,2025-09-01 08:05:00,50.51,36.06,3948,8,1,11.57,19.27,0.138,30.04,7.48,48,Boa
2,11,2025-09-01 08:06:00,33.76,60.47,2066,8,0,32.35,47.94,0.115,14.61,31.09,94,Moderada
2,11,2025-09-01 08:07:00,51.77,55.42,2331,8,0,14.97,23.13,0.743,21.39,20.32,57,Moderada
2,11,2025-09-01 08:08:00,42.78,72.9,2651,8,0,11.34,17.64,0.368,13.78,27.64,47,Boa
2,11,2025-09-01 08:09:00,45.53,76.22,3564,8,0,18.5,25.83,0.704,24.25,9.64,64,Moderada
2,11,2025-09-01 08:10:00,31.0,80.77,3230,8,0,0.0,0.0,0.844,13.67,34.77,0,Boa
2,11,2025-09-01 08:11:00,38.8,89.23,3765,8,0,14.5,19.73,0.23,13.36,9.52,56,Moderada
2,11,2025-09-01 08:12:00,53.31,75.54,1970,8,0,15.87,22.82,0.193,24.45,31.62,59,Moderada
2,11,2025-09-01 08:13:00,41.76,83.8,2268,8,0,12.7,20.42,1.115,18.87,15.16,52,Moderada
2,11,2025-09-01 08:14:00,22.58,31.26,3338,8,0,22.34,34.31,0.712,0.86,19.74,73,Moderada
2,11,2025-09-01 08:15:00,25.66,65.41,3141,8,0,16.01,23.52,0.482,5.6,43.78,59,Moderada
2,11,2025-09-01 08:16:00,43.27,67.92,2310,8,1,18.75,28.96,0.333,8.79,36.93,65,Moderada
2,11,2025-09-01 08:17:00,41.14,66.17,4023,8,0,6.57,9.81,0.459,11.42,43.67,27,Boa
2,11,2025-09-01 08:18:00,45.43,43.82,2401,8,0,21.87,32.83,0.256,24.42,48.58,72,Moderada
2,11,2025-09-01 08:19:00,28.76,66.17,3197,8,0,27.01,42.29,0.874,22.36,20.64,82,Moderada
2,11,2025-09-01 08:20:00,41.35,54.11,3208,8,0,5.67,8.09,0.379,30.9,47.86,24,Boa
2,11,2025-09-01 08:21:00,25.11,49.62,2950,8,0,4.23,6.36,0.936,27.68,12.34,18,Boa
2,11,2025-09-01 08:22:00,48.46,65.37,3182,8,0,24.56,36.07,0.494,31.01,38.81,77,Moderada
2,11,2025-09-01 08:23:00,33.42,56.67,3523,8,0,11.49,15.42,0.297,26.28,23.98,48,Boa
2,11,2025-09-01 08:24:00,42.19,54.89,1979,8,0,21.99,30.96,0.485,22.35,18.71,72,Moderada
2,11,2025-09-01 08:25:00,28.79,36.4,2563,8,1,6.54,10.84,0.0,31.17,37.29,27,Boa
2,11,2025-09-01 08:26:00,26.98,79.7,2968,8,0,25.74,39.6,0.572,29.36,41.26,80,Moderada
2,11,2025-09-01 08:27:00,42.83,68.91,3607,8,0,9.29,12.71,0.562,24.02,40.85,39,Boa
2,11,2025-09-01 08:28:00,48.8,60.59,3074,8,1,16.1,21.67,0.862,33.0,32.43,59,Moderada
2,11,2025-09-01 08:29:00,38.5,68.02,2802,8,0,24.88,37.04,0.046,0.0,31.47,78,Moderada
2,11,2025-09-01 08:30:00,39.17,84.3,4170,8,1,13.06,21.62,0.96,17.33,36.2,53,Moderada
2,11,2025-09-01 08:31:00,25.63,58.47,3396,8,0,4.41,6.54,0.854,17.1,33.57,18,Boa
2,11,2025-09-01 08:32:00,29.94,61.45,2496,8,0,10.79,17.59,0.985,31.71,36.41,45,Boa
2,11,2025-09-01 08:33:00,45.47,78.01,3613,8,0,16.35,25.1,0.598,35.99,32.31,60,Moderada
2,11,2025-09-01 08:34:00,50.36,72.23,2668,8,0,1.37,2.12,0.919,5.8,39.96,6,Boa
2,11,2025-09-01 08:35:00,35.16,51.4,3317,8,0,19.79,27.04,0.169,34.32,10.37,67,Moderada
2,11,2025-09-01 08:36:00,40.37,66.68,3660,8,0,8.14,12.97,0.826,8.53,28.3,34,Boa
2,11,2025-09-01 08:37:00,53.37,93.26,2951,8,0,24.94,36.57,0.385,8.91,13.23,78,Moderada
2,11,2025-09-01 08:38:00,32.71,87.59,3371,8,0,0.0,0.0,0.114,17.85,33.22,0,Boa
2,11,2025-09-01 08:39:00,34.41,110.77,2445,8,0,7.49,10.62,0.273,17.02,49.6,31,Boa
2,11,2025-09-01 08:40:00,37.55,68.58,2575,8,0,1.64,2.49,0.613,4.64,24.2,7,Boa
2,11,2025-09-01 08:41:00,36.41,65.41,3825,8,0,7.96,12.22,0.364,26.72,31.42,33,Boa
2,11,2025-09-01 08:42:00,40.67,105.41,2796,8,1,19.19,28.5,0.725,27.04,38.96,66,Moderada
2,11,2025-09-01 08:43:00,43.48,57.67,2836,8,0,10.5,16.18,0.071,30.8,5.06,44,Boa
2,11,2025-09-01 08:44:00,54.06,93.13,3457,8,0,9.0,13.26,0.0,15.99,23.57,38,Boa
2,11,2025-09-01 08:45:00,33.1,65.52,2702,8,0,9.89,14.19,1.022,19.8,34.27,41,Boa
2,11,2025-09-01 08:46:00,40.01,86.35,2142,8,0,16.31,27.08,0.883,19.94,0.0,60,Moderada
2,11,2025-09-01 08:47:00,49.96,87.02,2076,8,0,6.59,10.57,0.3,37.18,18.13,27,Boa
2,11,2025-09-01 08:48:00,31.73,60.26,2616,8,0,18.97,27.01,0.609,0.0,43.12,65,Moderada
2,11,2025-09-01 08:49:00,41.27,98.04,2613,8,1,16.45,25.62,0.918,10.68,41.91,60,Moderada
2,11,2025-09-01 08:50:00,39.91,68.92,3018,8,0,17.97,25.62,0.738,20.29,34.37,63,Moderada
2,11,2025-09-01 08:51:00,42.39,71.38,2774,8,0,15.43,21.32,0.657,9.4,40.46,58,Moderada
2,11,2025-09-01 08:52:00,34.5,73.23,2838,8,0,17.88,28.68,0.939,17.62,32.48,63,Moderada
2,11,2025-09-01 08:53:00,33.05,35.03,3032,8,0,35.15,46.73,0.391,18.94,36.57,99,Moderada
2,11,2025-09-01 08:54:00,40.54,60.04,3183,8,0,13.41,21.36,0.622,13.67,26.09,54,Moderada
2,11,2025-09-01 08:55:00,42.01,50.51,3559,8,0,12.13,17.89,0.607,20.9,31.26,51,Moderada
2,11,2025-09-01 08:56:00,28.09,61.43,2717,8,0,5.99,8.86,0.527,26.45,22.33,25,Boa
2,11,2025-09-01 08:57:00,38.93,64.87,3226,8,0,1.45,2.23,0.495,17.87,45.05,6,Boa
2,11,2025-09-01 08:58:00,31.58,84.09,3031,8,0,1.95,3.03,0.631,15.66,48.16,8,Boa
2,11,2025-09-01 08:59:00,53.92,76.94,2579,8,0,4.48,6.35,0.626,18.67,46.4,19,Boa
2,11,2025-09-01 09:00:00,49.32,107.02,3011,8,1,10.18,16.0,0.3,20.22,24.95,42,Boa
2,11,2025-09-01 09:01:00,42.47,72.94,2927,8,0,19.55,29.55,0.853,2.85,18.43,67,Moderada
2,11,2025-09-01 09:02:00,36.59,65.93,3018,8,1,14.21,19.53,0.318,24.84,45.21,55,Moderada
2,11,2025-09-01 09:03:00,32.02,101.52,1971,8,0,7.76,11.5,0.544,15.68,36.43,32,Boa
2,11,2025-09-01 09:04:00,34.81,72.92,3016,8,0,19.79,32.41,0.522,32.82,33.84,67,Moderada
2,11,2025-09-01 09:05:00,41.39,65.94,2943,8,0,18.97,31.64,0.72,26.16,22.27,65,Moderada
2,11,2025-09-01 09:06:00,33.13,53.9,3226,8,0,13.81,21.7,0.0,31.9,35.01,55,Moderada
2,11,2025-09-01 09:07:00,38.41,69.59,1940,8,0,8.02,11.08,0.879,10.12,16.86,33,Boa
2,11,2025-09-01 09:08:00,57.04,73.47,3471,8,1,19.32,29.93,0.414,16.63,37.44,66,Moderada
2,11,2025-09-01 09:09:00,37.37,85.26,3489,8,0,14.39,22.81,0.977,7.8,46.43,56,Moderada
2,11,2025-09-01 09:10:00,44.07,60.85,3608,8,1,1.21,1.91,0.47,13.21,49.44,5,Boa
2,11,2025-09-01 09:11:00,34.23,65.82,3588,8,0,9.83,15.52,0.596,32.73,38.4,41,Boa
2,11,2025-09-01 09:12:00,42.03,51.42,4134,8,0,11.56,17.76,1.187,35.13,13.29,48,Boa
2,11,2025-09-01 09:13:00,39.25,71.52,4209,8,0,5.62,8.38,0.529,8.75,32.25,23,Boa
2,11,2025-09-01 09:14:00,40.1,87.11,2342,8,0,14.99,21.58,0.984,15.66,55.56,57,Moderada
2,11,2025-09-01 09:15:00,37.65,75.0,2780,8,0,0.0,0.0,0.623,19.46,19.46,0,Boa
2,11,2025-09-01 09:16:00,29.1,52.79,2575,8,0,23.65,36.28,0.733,26.03,29.2,75,Moderada
2,11,2025-09-01 09:17:00,41.91,106.58,2790,8,1,23.51,35.7,0.634,2.65,46.84,75,Moderada
2,11,2025-09-01 09:18:00,43.01,72.1,2866,8,0,7.12,11.07,0.867,4.23,37.28,30,Boa
2,11,2025-09-01 09:19:00,33.99,71.15,2945,8,0,14.26,19.48,0.405,25.1,59.66,56,Moderada
2,11,2025-09-01 09:20:00,35.44,67.82,4171,8,1,0.0,0.0,0.315,0.72,21.1,0,Boa
2,11,2025-09-01 09:21:00,35.5,103.46,2211,8,1,4.75,8.1,0.419,15.75,18.02,20,Boa
2,11,2025-09-01 09:22:00,29.56,74.55,2178,8,0,8.39,12.65,0.639,21.8,44.6,35,Boa
2,11,2025-09-01 09:23:00,47.99,67.52,2873,8,0,5.34,7.98,0.548,24.44,15.51,22,Boa
2,11,2025-09-01 09:24:00,28.25,81.37,3241,8,0,20.77,31.79,0.822,18.75,27.55,69,Moderada
2,11,2025-09-01 09:25:00,27.66,69.67,3445,8,1,30.52,51.99,1.0,16.51,29.13,90,Moderada
2,11,2025-09-01 09:26:00,24.04,57.17,1851,8,0,3.28,4.58,0.314,28.59,42.36,14,Boa
2,11,2025-09-01 09:27:00,49.73,54.49,3189,8,0,6.02,9.15,0.395,23.15,37.22,25,Boa
2,11,2025-09-01 09:28:00,54.45,46.37,2433,8,0,14.42,20.47,0.185,13.86,35.32,56,Moderada
2,11,2025-09-01 09:29:00,41.54,66.14,2186,8,0,27.23,39.36,1.222,20.63,25.05,83,Moderada
2,11,2025-09-01 09:30:00,39.9,93.36,3070,8,0,3.97,5.93,0.703,24.07,44.46,17,Boa
2,11,2025-09-01 09:31:00,28.57,61.94,3503,8,0,16.27,26.59,0.753,37.35,78.22,60,Moderada
2,11,2025-09-01 09:32:00,35.71,66.74,1730,8,0,28.07,47.15,0.209,28.08,38.19,85,Moderada
2,11,2025-09-01 09:33:00,43.13,65.23,3144,8,0,1.88,2.9,0.613,32.4,31.07,8,Boa
2,11,2025-09-01 09:34:00,41.78,65.75,2703,8,0,3.35,4.9,0.765,14.14,14.3,14,Boa
2,11,2025-09-01 09:35:00,51.47,73.66,4024,8,0,11.88,20.79,0.54,15.07,22.2,50,Boa
2,11,2025-09-01 09:36:00,50.33,80.98,2415,8,0,11.25,16.39,0.938,17.95,27.28,47,Boa
2,11,2025-09-01 09:37:00,34.08,56.83,3141,8,1,18.07,26.08,1.304,18.77,23.48,64,Moderada
2,11,2025-09-01 09:38:00,44.75,61.7,2198,8,0,11.82,15.63,0.329,10.19,29.67,49,Boa
2,11,2025-09-01 09:39:00,46.66,59.25,2389,8,0,2.45,4.01,0.307,32.94,51.2,10,Boa
2,11,2025-09-01 09:40:00,30.08,70.35,2379,8,0,17.7,28.26,0.346,29.01,44.88,63,Moderada
2,11,2025-09-01 09:41:00,59.85,53.21,2815,8,0,5.91,10.29,1.1,17.3,27.91,25,Boa
2,11,2025-09-01 09:42:00,17.62,60.71,4217,8,0,21.46,29.2,0.918,26.52,15.45,71,Moderada
2,11,2025-09-01 09:43:00,39.76,56.69,3105,8,1,9.88,16.25,0.571,22.47,45.93,41,Boa
2,11,2025-09-01 09:44:00,33.32,60.03,3153,8,0,7.51,11.31,0.621,27.4,29.31,31,Boa
2,11,2025-09-01 09:45:00,37.01,70.65,2400,8,0,16.58,26.2,0.366,6.78,9.17,60,Moderada
2,11,2025-09-01 09:46:00,31.25,85.01,4191,8,0,22.0,29.38,0.876,18.73,38.46,72,Moderada
2,11,2025-09-01 09:47:00,23.1,78.21,2384,8,0,14.34,23.62,0.493,19.56,42.24,56,Moderada
2,11,2025-09-01 09:48:00,31.23,55.95,3583,8,0,0.0,0.0,0.531,26.42,0.8,0,Boa
2,11,2025-09-01 09:49:00,28.9,80.82,4072,8,0,17.75,26.56,0.791,13.89,20.02,63,Moderada
2,11,2025-09-01 09:50:00,44.28,88.41,2600,8,0,5.99,9.38,0.557,0.0,28.54,25,Boa
2,11,2025-09-01 09:51:00,35.3,82.4,2502,8,0,16.09,22.91,0.54,9.39,38.71,59,Moderada
2,11,2025-09-01 09:52:00,36.78,49.59,2893,8,1,3.7,5.33,0.614,19.61,23.7,15,Boa
2,11,2025-09-01 09:53:00,39.99,73.92,3003,8,0,17.33,25.19,0.851,20.88,19.89,62,Moderada
2,11,2025-09-01 09:54:00,35.43,53.48,2322,8,0,7.75,10.19,1.105,37.05,38.62,32,Boa
2,11,2025-09-01 09:55:00,43.27,84.4,3417,8,0,2.68,4.25,0.789,26.09,24.25,11,Boa
2,11,2025-09-01 09:56:00,42.45,81.62,3145,8,0,19.27,31.2,0.854,21.07,36.38,66,Moderada
2,11,2025-09-01 09:57:00,37.49,45.59,2978,8,0,15.43,22.07,0.551,19.9,16.55,58,Moderada
2,11,2025-09-01 09:58:00,41.72,59.82,4083,8,0,8.93,13.71,0.4,31.29,13.65,37,Boa
2,11,2025-09-01 09:59:00,43.47,86.96,3715,8,0,26.62,39.22,0.809,14.36,38.93,82,Moderada
2,11,2025-09-01 10:00:00,29.5,92.47,2848,8,0,10.63,16.29,0.66,18.77,32.94,44,Boa
2,11,2025-09-01 10:01:00,35.58,59.71,3385,8,0,13.57,19.51,0.184,9.32,40.96,54,Moderada
2,11,2025-09-01 10:02:00,37.49,45.02,1716,8,0,13.82,19.51,0.513,34.41,23.5,55,Moderada
2,11,2025-09-01 10:03:00,39.76,66.45,2684,8,0,8.53,13.69,0.587,24.16,20.34,36,Boa
2,11,2025-09-01 10:04:00,48.5,52.75,1754,8,0,17.33,25.88,0.461,13.22,46.18,62,Moderada
2,11,2025-09-01 10:05:00,30.64,90.96,2478,8,0,9.2,15.66,1.054,19.04,11.63,38,Boa
2,11,2025-09-01 10:06:00,51.84,51.87,3224,8,0,14.84,22.32,0.76,25.41,44.86,57,Moderada
2,11,2025-09-01 10:07:00,32.81,90.71,3143,8,0,23.0,32.37,1.022,17.69,45.75,74,Moderada
2,11,2025-09-01 10:08:00,48.22,87.81,3577,8,0,6.13,9.94,0.693,14.94,40.18,26,Boa
2,11,2025-09-01 10:09:00,50.55,42.89,3228,8,0,0.0,0.0,0.64,13.76,21.59,0,Boa
2,11,2025-09-01 10:10:00,13.63,85.99,2906,8,0,25.65,40.34,0.323,23.47,20.16,79,Moderada
2,11,2025-09-01 10:11:00,47.5,74.17,3420,8,0,38.66,62.59,0.618,16.7,27.34,109,Insalubre (grupos sensíveis)
2,11,2025-09-01 10:12:00,42.9,55.24,3685,8,0,9.45,13.56,0.617,15.72,14.33,39,Boa
2,11,2025-09-01 10:13:00,28.25,57.72,2663,8,0,0.0,0.0,0.198,6.81,18.37,0,Boa
2,11,2025-09-01 10:14:00,38.7,30.84,1663,8,0,9.24,13.7,0.45,21.01,37.62,39,Boa
2,11,2025-09-01 10:15:00,42.72,57.38,3468,8,0,10.45,14.32,0.516,18.44,37.66,44,Boa
2,11,2025-09-01 10:16:00,38.17,71.98,3171,8,0,12.28,18.1,0.735,17.01,17.29,51,Moderada
2,11,2025-09-01 10:17:00,38.64,69.69,3662,8,0,6.1,9.97,0.75,22.22,38.0,25,Boa
2,11,2025-09-01 10:18:00,46.14,74.18,2968,8,1,18.82,28.67,0.439,27.76,35.31,65,Moderada
2,11,2025-09-01 10:19:00,44.65,74.63,2660,8,1,20.21,27.6,0.754,27.28,47.98,68,Moderada
2,11,2025-09-01 10:20:00,49.48,83.7,2767,8,0,1.5,2.02,0.56,25.82,36.68,6,Boa
2,11,2025-09-01 10:21:00,45.57,68.32,3819,8,0,18.46,30.76,0.0,17.87,42.57,64,Moderada
2,11,2025-09-01 10:22:00,45.6,68.8,2246,8,0,35.36,52.72,0.468,14.6,35.59,100,Moderada
2,11,2025-09-01 10:23:00,42.86,66.83,2637,8,0,15.61,22.4,0.937,9.82,41.63,58,Moderada
2,11,2025-09-01 10:24:00,35.71,48.17,1878,8,0,9.09,13.39,0.106,14.28,14.45,38,Boa
2,11,2025-09-01 10:25:00,34.02,76.84,2584,8,0,10.66,14.41,0.644,20.4,28.44,44,Boa
2,11,2025-09-01 10:26:00,34.31,72.74,3876,8,0,16.23,26.65,1.086,12.34,29.43,60,Moderada
2,11,2025-09-01 10:27:00,37.02,88.43,2386,8,0,1.3,1.9,0.383,21.18,26.96,5,Boa
2,11,2025-09-01 10:28:00,44.14,66.17,2315,8,1,14.07,23.03,0.614,10.61,35.19,55,Moderada
2,11,2025-09-01 10:29:00,48.14,63.73,3868,8,0,10.74,16.16,0.223,3.68,37.47,45,Boa
2,11,2025-09-01 10:30:00,39.44,89.61,2771,8,0,28.0,46.0,1.1,28.43,34.59,84,Moderada
2,11,2025-09-01 10:31:00,44.12,87.27,2807,8,0,13.55,20.68,0.588,15.52,27.74,54,Moderada
2,11,2025-09-01 10:32:00,33.65,60.27,2322,8,0,24.82,39.35,0.624,11.83,21.07,78,Moderada
2,11,2025-09-01 10:33:00,34.2,57.67,3121,8,0,2.2,3.47,1.017,9.27,43.06,9,Boa
2,11,2025-09-01 10:34:00,39.27,51.36,2923,8,0,18.48,28.88,0.81,24.47,34.08,64,Moderada
2,11,2025-09-01 10:35:00,29.09,61.06,3293,8,0,16.79,25.77,0.346,33.92,17.69,61,Moderada
2,11,2025-09-01 10:36:00,31.33,58.37,3522,8,1,6.81,10.06,0.415,16.16,27.58,28,Boa
2,11,2025-09-01 10:37:00,43.56,76.01,2655,8,0,13.27,22.44,0.762,18.11,8.95,53,Moderada
2,11,2025-09-01 10:38:00,32.8,69.64,2905,8,0,24.2,34.1,0.423,30.91,30.33,76,Moderada
2,11,2025-09-01 10:39:00,28.08,83.01,2581,8,0,8.92,13.39,0.0,2.06,27.54,37,Boa
2,11,2025-09-01 10:40:00,23.12,75.3,2746,8,0,0.0,0.0,0.591,39.81,23.04,0,Boa
2,11,2025-09-01 10:41:00,43.06,71.65,3268,8,0,11.42,17.59,0.169,44.7,48.89,48,Boa
2,11,2025-09-01 10:42:00,26.83,47.09,2038,8,0,8.35,12.16,1.093,0.0,16.05,35,Boa
2,11,2025-09-01 10:43:00,39.82,62.53,3267,8,1,11.88,18.2,0.665,19.26,38.36,50,Boa
2,11,2025-09-01 10:44:00,39.05,56.97,4192,8,0,13.89,20.6,0.34,13.04,56.12,55,Moderada
2,11,2025-09-01 10:45:00,66.67,61.9,3854,8,0,3.01,4.04,0.41,17.75,42.73,13,Boa
2,11,2025-09-01 10:46:00,34.48,61.02,3117,8,0,5.89,8.85,0.044,16.02,29.52,25,Boa
2,11,2025-09-01 10:47:00,30.6,82.7,3988,8,0,13.52,18.79,0.279,28.3,16.3,54,Moderada
2,11,2025-09-01 10:48:00,43.78,62.02,3223,8,0,7.81,10.37,0.918,19.14,13.52,33,Boa
2,11,2025-09-01 10:49:00,42.27,77.5,2677,8,0,0.0,0.0,1.282,11.14,24.93,0,Boa
2,11,2025-09-01 10:50:00,44.19,81.12,2555,8,0,18.06,27.98,0.831,18.54,21.62,64,Moderada
2,11,2025-09-01 10:51:00,39.67,79.05,3993,8,0,13.37,20.77,0.584,25.39,21.25,54,Moderada
2,11,2025-09-01 10:52:00,34.29,80.98,3408,8,0,6.88,10.71,0.481,8.37,25.98,29,Boa
2,11,2025-09-01 10:53:00,37.62,81.59,3334,8,0,0.32,0.42,0.324,3.76,28.66,1,Boa
2,11,2025-09-01 10:54:00,52.47,65.15,3399,8,0,21.09,28.77,1.234,40.24,35.67,70,Moderada
2,11,2025-09-01 10:55:00,53.54,44.51,2175,8,0,16.66,28.29,0.559,13.9,14.99,61,Moderada
2,11,2025-09-01 10:56:00,45.36,69.05,3027,8,1,33.54,46.8,1.248,18.9,21.68,96,Moderada
2,11,2025-09-01 10:57:00,54.48,56.93,3439,8,0,18.17,28.37,1.034,16.35,27.92,64,Moderada
2,11,2025-09-01 10:58:00,47.11,60.39,3355,8,0,17.88,25.59,0.092,25.76,27.51,63,Moderada
2,11,2025-09-01 10:59:00,47.44,59.84,2996,8,0,11.5,17.34,0.414,38.01,51.89,48,Boa
2,11,2025-09-01 11:00:00,42.05,62.37,2334,8,0,24.2,34.76,0.412,26.05,32.66,76,Moderada
2,11,2025-09-01 11:01:00,37.79,59.16,3071,8,0,18.76,29.2,0.587,5.04,10.52,65,Moderada
2,11,2025-09-01 11:02:00,41.35,80.41,2307,8,0,19.69,29.8,0.594,6.41,34.89,67,Moderada
2,11,2025-09-01 11:03:00,50.49,58.11,2821,8,0,7.5,10.91,1.514,16.31,36.4,31,Boa
2,11,2025-09-01 11:04:00,36.93,52.94,2463,8,1,6.3,8.79,0.288,17.54,28.39,26,Boa
2,11,2025-09-01 11:05:00,37.77,79.67,3290,8,0,9.49,14.5,0.68,3.01,15.33,40,Boa
2,11,2025-09-01 11:06:00,49.29,58.07,3386,8,0,19.72,27.19,0.8,28.49,50.95,67,Moderada
2,11,2025-09-01 11:07:00,36.06,85.77,1931,8,0,24.29,37.48,0.61,9.35,17.05,77,Moderada
2,11,2025-09-01 11:08:00,27.48,63.79,3146,8,0,13.34,23.51,0.641,35.1,37.85,54,Moderada
2,11,2025-09-01 11:09:00,38.47,90.76,3082,8,0,11.01,18.01,0.298,38.44,32.29,46,Boa
2,11,2025-09-01 11:10:00,33.37,57.22,3180,8,0,17.13,26.92,0.642,17.72,37.11,62,Moderada
2,11,2025-09-01 11:11:00,49.92,71.57,3059,8,0,9.83,14.66,0.768,24.69,50.33,41,Boa
2,11,2025-09-01 11:12:00,34.42,44.87,3107,8,1,18.81,24.57,0.709,7.89,36.64,65,Moderada
2,11,2025-09-01 11:13:00,32.89,61.63,3057,8,0,0.0,0.0,0.781,26.43,23.2,0,Boa
2,11,2025-09-01 11:14:00,33.25,75.95,2544,8,0,6.89,11.22,1.034,15.22,43.17,29,Boa
2,11,2025-09-01 11:15:00,25.81,70.86,3697,8,0,2.96,4.21,0.889,9.28,22.35,12,Boa
2,11,2025-09-01 11:16:00,35.56,86.6,3833,8,0,0.0,0.0,0.632,17.32,31.86,0,Boa
2,11,2025-09-01 11:17:00,33.85,78.33,3381,8,0,5.49,8.15,0.259,15.55,14.38,23,Boa
2,11,2025-09-01 11:18:00,39.09,87.04,3884,8,0,5.58,7.78,0.432,16.98,17.48,23,Boa
2,11,2025-09-01 11:19:00,41.61,68.56,3273,8,0,10.17,14.01,0.547,29.75,30.49,42,Boa
2,11,2025-09-01 11:20:00,34.69,97.21,3688,8,1,21.03,31.43,0.686,12.36,34.31,70,Moderada
2,11,2025-09-01 11:21:00,35.08,88.8,3092,8,0,10.9,15.38,0.467,37.56,9.47,45,Boa
2,11,2025-09-01 11:22:00,42.6,70.33,3427,8,0,5.37,7.66,0.332,7.01,35.84,22,Boa
2,11,2025-09-01 11:23:00,27.98,85.98,2959,8,0,13.75,19.56,0.252,36.32,20.08,54,Moderada
2,11,2025-09-01 11:24:00,45.79,76.84,2007,8,0,24.09,37.39,0.118,10.11,45.22,76,Moderada
2,11,2025-09-01 11:25:00,22.82,62.33,3252,8,0,4.45,6.57,0.536,20.13,25.71,19,Boa
2,11,2025-09-01 11:26:00,31.68,56.37,3143,8,1,4.91,7.28,0.169,15.29,16.42,20,Boa
2,11,2025-09-01 11:27:00,47.84,84.73,2167,8,0,18.94,29.54,0.314,16.85,30.77,65,Moderada
2,11,2025-09-01 11:28:00,45.5,55.4,2002,8,0,12.97,19.28,0.495,28.29,18.87,53,Moderada
